1,0.48,36.8,87.66,94.0,93.19,90.6,31.2
2,44.54,17.04,47.39,61.53,4.03,76.17,72.13
4,68.29,98.69,24.23,31.67,55.75,12.41,73.65
2,95.65,73.17,61.35,43.63,96.37,74.35,39.87
0,22.17,48.58,56.32,15.68,68.26,0.79,65.23
2,45.19,6.73,49.88,6.46,39.39,72.8,10.93
3,72.43,47.61,78.61,84.12,30.2,95.65,63.29
0,28.29,50.45,82.65,11.24,33.23,20.67,76.45
5,51.68,60.36,13.06,6.13,96.74,83.61,1.04
4,34.27,81.27,86.32,4.19,18.61,92.14,57.24
3,21.25,37.99,17.87,78.82,54.08,7.43,72.14
1,66.68,86.52,35.02,55.68,14.28,49.59,56.55
0,89.23,90.76,94.91,88.98,40.78,30.97,19.73
5,60.9,23.35,15.95,37.21,52.83,7.3,46.15
2,9.64,63.58,23.43,98.51,73.74,42.59,0.89
0,78.23,53.5,19.2,31.93,19.85,86.19,30.32
5,82.73,75.62,35.78,5.81,44.23,42.54,41.68
1,21.02,24.81,48.11,89.87,20.21,62.04,60.28
1,61.88,63.04,80.0,11.03,63.98,7.86,45.45
5,89.41,67.73,63.92,13.18,50.55,24.76,40.35
2,51.9,58.5,98.58,88.7,58.57,28.94,20.72
3,39.47,19.12,63.43,57.16,94.96,61.12,76.51
3,65.32,46.82,80.59,13.33,28.4,81.61,26.39
4,87.24,77.96,12.13,92.41,96.36,75.61,18.18
0,99.96,72.21,12.45,58.39,40.09,50.4,17.8
5,77.78,37.04,53.14,47.94,8.17,61.12,53.42
5,60.04,75.19,86.98,63.0,53.75,56.53,5.48
2,36.49,23.5,73.81,66.65,38.69,25.65,73.84
4,29.97,0.96,37.61,58.48,40.14,25.75,21.39
0,18.83,99.08,63.42,55.2,74.77,99.14,89.13
2,85.47,0.39,17.15,59.65,41.77,51.08,51.56
1,84.97,65.58,36.13,70.2,30.09,26.04,77.22
5,96.78,42.7,29.25,15.08,25.43,91.82,84.13
4,56.78,41.68,38.12,90.06,16.75,11.33,16.95
1,77.17,52.46,87.51,12.34,79.49,91.09,35.23
4,59.16,85.62,2.43,46.51,44.95,49.65,62.99
4,92.38,12.61,37.52,66.72,59.43,95.53,81.76
0,9.07,53.76,31.77,26.23,43.54,10.41,55.0
1,12.09,53.53,8.22,13.92,56.2,27.15,57.13
3,35.21,34.05,89.52,20.14,81.79,32.39,79.53
3,18.8,38.7,56.26,35.51,18.73,70.11,70.99
4,80.25,24.16,61.44,49.86,83.3,13.25,46.16
3,20.35,86.64,3.27,12.68,19.29,51.01,20.22
2,54.08,38.81,43.55,64.08,93.97,33.82,14.67
1,25.05,32.47,14.62,52.65,23.28,83.11,67.84
4,81.99,21.69,86.84,64.25,2.7,76.43,7.19
0,24.06,5.65,14.73,2.37,95.92,23.31,15.81
1,92.67,4.72,12.75,71.42,91.08,85.24,25.44
3,69.88,16.05,88.31,99.77,39.42,34.68,67.36
0,82.68,37.92,38.99,70.81,30.87,57.57,59.77
2,84.04,89.78,63.69,88.28,80.72,88.72,14.62
0,28.53,65.62,64.44,30.85,84.67,47.03,26.01
1,27.99,93.23,46.89,92.82,78.76,97.74,43.82
0,97.36,60.03,79.03,29.7,48.93,73.86,25.32
0,0.31,21.13,59.14,15.99,71.02,43.19,48.59
2,36.92,71.18,90.16,85.97,48.99,44.33,82.3
5,82.25,5.24,20.66,7.37,91.49,36.15,68.53
0,33.61,39.62,99.27,67.96,82.83,18.16,77.51
5,94.5,36.22,66.19,75.26,88.7,14.77,10.77
2,77.63,15.01,25.06,46.36,54.54,2.27,20.89
0,42.86,77.88,51.38,92.84,15.26,64.59,74.82
2,47.08,17.19,94.38,96.91,40.86,46.95,25.28
1,42.62,56.96,49.14,72.96,54.07,66.1,68.94
2,82.24,74.64,70.92,10.36,22.3,44.66,78.23
4,3.17,1.67,33.88,59.67,73.48,54.66,60.5
3,18.28,96.27,40.07,64.68,21.92,60.75,23.82
4,98.57,67.15,75.48,78.57,44.98,21.42,60.26
1,71.34,86.84,74.8,45.19,83.07,50.75,25.99
5,99.83,46.62,49.13,60.48,26.41,15.48,80.71
1,28.54,81.02,44.3,62.38,4.31,52.52,29.06
3,18.85,12.17,38.88,43.19,9.4,49.37,86.85
5,94.65,40.41,59.92,68.39,13.37,98.25,66.34
3,64.14,73.39,30.45,81.44,47.59,61.85,31.06
2,59.8,48.12,34.25,13.4,16.65,16.94,9.52
4,29.78,36.94,96.6,89.38,51.71,42.67,53.17
2,85.61,41.92,26.82,4.41,40.39,49.15,27.67
4,98.33,85.53,75.03,74.24,3.51,48.98,56.38
5,74.91,74.53,53.28,24.55,50.93,61.02,61.04
1,19.89,20.34,23.4,57.68,64.37,84.94,53.98
3,19.41,47.27,73.85,84.38,22.3,38.66,88.54
2,66.67,88.77,99.69,20.8,95.17,10.74,54.55
0,74.01,14.15,83.28,99.88,35.75,31.07,22.38
3,67.1,19.93,37.69,74.98,79.59,88.15,67.71
5,15.03,17.29,85.22,46.42,40.84,93.2,29.5
2,43.62,13.61,39.6,37.9,25.58,82.83,65.22
1,76.48,21.78,91.4,34.23,39.13,65.19,10.35
5,27.23,42.51,52.08,63.0,15.76,62.41,41.46
4,53.81,19.16,19.22,28.13,62.91,58.45,14.07
3,99.7,48.43,81.69,61.8,16.1,23.27,83.94
1,29.77,76.65,26.92,7.74,18.83,33.02,50.09
1,28.67,12.47,6.51,79.45,7.52,80.91,78.07
3,26.06,70.12,65.44,72.68,82.21,75.11,2.8
2,47.47,2.25,37.83,23.72,7.77,64.56,20.0
1,43.24,6.61,61.31,4.03,52.07,41.79,20.32
0,47.8,83.1,19.82,57.4,36.7,64.82,12.74
4,24.82,32.17,14.17,56.04,72.75,96.28,51.99
5,22.84,19.21,65.05,9.33,12.55,55.63,47.16
2,58.28,92.45,36.37,23.49,3.65,93.99,48.62
1,99.16,40.69,90.5,80.98,48.83,32.86,73.04
4,30.86,33.28,70.36,13.61,61.62,76.55,12.15
4,77.4,24.19,97.51,28.06,30.58,93.55,27.08
1,10.07,63.57,7.68,28.96,50.17,18.03,78.16
5,9.48,32.75,51.8,34.16,48.95,26.51,21.44
4,58.12,79.32,40.3,48.09,62.81,87.75,11.4
0,42.27,91.11,91.46,66.65,55.52,40.86,11.34
5,88.12,27.82,47.26,94.98,69.81,3.32,48.9
0,62.12,90.06,18.67,95.43,35.25,6.04,4.71
3,10.48,27.45,47.35,57.19,25.09,10.67,66.73
4,98.58,75.18,53.17,66.69,44.61,31.64,29.87
2,87.23,18.32,59.74,5.81,39.85,13.72,29.03
3,14.72,83.51,2.06,9.22,10.91,8.98,80.32
0,21.99,38.12,57.09,8.94,21.66,25.11,39.66
4,6.92,94.09,94.56,56.77,64.37,88.18,41.12
0,42.96,19.02,63.55,50.45,21.48,84.0,30.12
1,19.2,45.17,95.36,60.68,32.99,39.46,4.63
2,40.52,13.76,58.86,24.12,32.51,59.26,31.55
0,41.63,97.55,72.86,48.92,65.58,41.77,62.84
1,36.49,66.38,5.08,51.76,37.15,77.01,43.43
3,34.94,66.01,56.84,45.33,1.38,70.88,4.61
1,95.04,84.83,96.82,78.31,89.39,88.22,56.57
5,83.93,21.68,39.76,55.65,18.41,90.2,41.07
0,44.76,13.03,24.84,55.47,43.91,69.13,67.88
5,99.23,49.32,61.65,45.71,0.51,96.97,54.04
4,28.7,60.41,50.51,66.25,85.97,43.75,58.42
1,87.13,45.78,55.3,27.86,28.27,8.73,22.23
2,86.97,20.36,56.49,41.65,82.63,2.6,25.1
3,10.14,68.8,92.62,73.69,69.02,96.68,5.58
2,18.41,19.51,17.3,26.67,21.42,46.74,35.68
4,69.05,72.02,56.88,3.6,88.68,77.32,64.41
1,2.21,5.84,39.14,65.62,97.84,69.39,49.92
5,36.6,95.71,43.46,85.64,98.8,45.52,43.97
3,10.4,58.48,4.62,38.29,32.38,62.61,62.12
4,46.77,81.8,82.89,54.94,46.52,62.12,83.2
0,57.52,73.54,92.71,93.81,13.94,86.72,63.9
2,80.12,60.25,32.95,12.53,26.48,88.56,75.74
3,48.05,69.16,88.38,55.95,4.51,55.37,22.69
3,27.99,85.28,39.17,4.79,5.04,62.36,53.5
4,93.85,78.09,68.84,56.81,7.99,83.64,73.74
4,14.59,76.97,24.54,80.46,24.85,59.8,65.01
4,8.89,85.1,20.49,22.82,92.92,95.45,78.43
4,48.79,32.87,22.05,15.19,40.67,10.6,81.23
2,43.19,83.71,66.86,65.61,65.77,84.45,84.74
3,90.82,15.3,31.39,19.59,64.4,7.12,25.61
4,95.26,50.7,33.55,96.68,34.3,26.32,53.56
0,47.24,59.58,97.69,91.89,91.19,93.09,47.84
2,95.56,97.03,74.12,12.13,20.06,41.78,38.52
2,68.51,36.87,5.02,24.97,80.65,99.33,40.53
3,2.51,33.96,32.89,15.19,8.67,5.36,6.21
2,70.97,65.26,88.09,15.61,20.38,23.09,68.96
5,34.91,90.35,5.54,53.3,30.26,17.18,20.92
5,86.56,20.51,52.76,56.14,73.64,8.97,30.58
5,13.04,98.32,49.28,29.27,20.04,28.05,29.23
2,89.35,68.22,25.62,83.4,30.72,89.28,7.63
3,56.34,17.18,78.4,66.69,24.25,91.87,12.58
3,12.31,66.81,60.8,93.99,49.41,93.53,43.63
5,31.62,72.93,9.53,91.74,87.83,65.99,66.32
4,5.0,55.11,90.15,96.41,44.05,47.08,60.8
3,95.58,70.37,44.44,13.86,1.35,49.79,39.78
0,55.79,63.62,59.88,16.01,50.66,27.79,26.7
2,18.28,3.56,97.06,70.27,90.94,31.33,13.27
4,91.33,87.78,7.31,81.82,86.29,82.49,39.59
1,57.33,42.67,97.92,35.56,10.53,74.78,25.85
2,16.84,83.6,23.29,39.31,83.47,76.22,48.94
5,18.89,29.58,73.95,15.47,6.27,21.01,62.16
3,49.03,15.88,33.75,98.61,21.82,6.05,21.89
5,75.09,79.94,56.39,33.43,3.81,12.58,87.53
1,80.68,77.73,15.43,41.14,72.79,41.4,43.33
2,62.46,29.21,30.54,60.54,72.22,56.93,46.99
3,21.48,69.29,77.77,47.51,22.3,38.19,45.28
0,21.21,57.0,10.32,94.41,18.2,98.82,44.31
2,6.93,95.91,78.0,59.46,92.7,10.82,35.69
5,88.61,20.83,10.7,48.26,69.11,88.08,61.81
4,94.65,70.39,41.94,6.28,37.18,87.13,37.61
2,36.58,79.38,67.86,36.68,26.26,88.27,17.16
1,36.07,90.86,69.08,74.41,64.16,71.73,51.41
0,83.15,15.73,57.06,51.15,42.45,97.35,51.91
1,98.49,66.32,36.63,79.3,40.74,74.69,73.27
3,77.66,10.72,86.34,38.47,66.2,66.09,41.43
0,3.0,7.44,21.7,34.0,83.64,46.67,58.98
4,33.72,10.22,78.15,21.05,1.7,55.8,76.08
5,51.24,53.76,6.83,10.84,87.73,32.19,8.17
4,77.1,23.57,72.19,59.1,71.43,76.81,50.6
3,89.39,35.22,55.09,68.72,28.45,54.22,63.93
4,91.16,17.03,87.98,32.93,97.35,98.09,79.76
0,9.08,89.47,75.12,44.46,29.28,29.26,32.25
5,72.42,12.74,34.9,61.48,52.3,80.61,74.4
1,80.53,26.49,42.97,33.19,83.49,32.77,74.68
5,6.54,72.89,64.25,37.56,50.89,27.49,72.21
1,39.55,6.91,18.16,20.29,51.37,95.73,14.86
5,51.17,23.03,63.58,13.67,17.08,2.08,36.18
3,41.92,47.53,69.55,81.7,67.78,51.64,68.95
3,75.74,40.2,80.26,20.27,89.03,1.33,51.61
5,86.11,56.0,43.61,68.4,69.99,33.54,59.93
5,71.61,17.68,19.23,6.2,89.94,87.19,31.4
0,26.49,65.26,40.65,76.12,87.75,56.95,8.57
2,79.85,30.06,33.91,30.96,31.38,19.39,67.1
1,47.42,40.41,73.12,98.03,2.82,1.22,81.2
5,64.72,8.68,10.02,71.4,34.5,92.08,15.28
1,50.84,91.96,43.12,12.57,48.54,85.0,57.3
5,68.36,1.17,82.25,8.24,81.05,4.9,36.32
5,51.27,71.45,54.29,64.31,66.98,21.99,12.18
1,66.03,86.75,29.55,16.67,47.6,68.84,38.71
5,37.67,9.23,93.5,26.35,81.16,62.78,10.12
1,74.6,79.05,33.49,66.53,67.61,12.65,79.17
3,1.77,5.07,13.3,52.88,87.62,59.32,50.23
2,69.8,49.96,22.19,28.16,84.43,35.47,25.0
1,28.53,67.93,26.4,45.47,23.76,36.74,49.38
4,60.01,64.17,76.66,3.22,32.56,64.63,62.04
2,41.84,20.9,81.88,54.45,27.61,39.77,63.12
2,73.39,46.28,49.32,15.16,63.63,2.22,73.54
2,74.17,21.86,42.51,12.48,42.78,75.78,75.75
1,83.15,50.46,70.82,92.14,51.92,99.37,79.44
5,96.25,21.43,21.93,63.54,96.86,40.4,61.18
0,62.95,98.3,83.23,89.24,80.22,75.19,8.73
0,29.36,22.69,29.61,41.11,23.74,22.93,38.42
1,7.13,69.11,27.66,89.77,80.84,10.95,74.97
1,17.26,47.31,33.4,40.77,74.41,53.77,48.51
4,17.18,30.17,98.5,2.94,11.28,2.12,56.61
1,58.24,22.81,21.07,96.34,98.73,22.5,26.15
2,98.82,11.1,25.19,28.18,64.33,86.16,87.05
2,34.05,67.04,99.34,42.56,34.6,9.77,60.45
0,49.85,78.96,23.56,77.79,72.45,0.22,56.49
2,89.46,56.45,95.24,91.2,83.89,13.81,83.53
2,99.11,94.95,0.94,97.85,8.7,17.69,42.85
3,51.44,39.19,20.7,17.17,82.09,86.37,55.94
5,10.34,24.35,28.77,48.23,29.5,35.43,49.67
1,64.96,4.16,21.08,52.31,61.37,95.43,67.8
4,76.45,25.96,77.99,21.63,29.19,38.12,24.23
1,18.04,99.41,38.68,14.84,24.39,76.26,54.44
1,80.45,53.56,35.84,0.83,60.36,22.92,9.72
5,79.3,34.23,78.8,97.17,67.35,9.4,83.38
1,87.55,0.38,73.64,32.9,46.48,3.02,36.11
5,18.41,11.21,57.7,89.63,26.93,12.28,18.05
2,32.8,96.01,47.58,14.88,49.75,0.81,25.68
5,66.79,79.28,83.6,56.41,76.75,41.75,48.74
1,29.83,79.19,43.79,32.83,82.69,47.28,7.1
3,75.95,50.96,75.32,69.2,62.92,74.78,74.1
2,35.8,98.99,97.77,48.34,80.37,10.95,79.15
4,88.74,19.93,21.87,38.17,0.21,7.74,84.42
2,68.97,25.5,82.55,59.45,70.46,57.59,22.34
2,15.07,71.99,27.28,63.2,95.09,80.22,58.25
3,41.0,64.91,23.49,59.96,98.59,58.42,47.86
1,23.49,0.46,92.72,31.52,19.07,67.23,13.31
2,71.27,30.83,49.99,37.61,17.16,23.37,79.36
5,84.32,65.34,0.16,67.84,23.22,69.84,63.34
2,32.07,9.0,29.59,94.08,4.2,57.19,14.04
3,26.73,28.44,6.61,29.52,13.89,96.54,53.52
2,96.29,63.06,26.67,43.91,41.23,11.65,15.55
0,25.22,24.58,81.73,9.08,40.97,44.95,88.92
4,56.95,40.91,94.63,40.87,93.38,72.14,43.67
0,92.27,29.4,87.35,48.76,39.32,90.23,65.23
5,70.96,59.62,42.81,57.3,45.86,67.88,73.79
1,54.2,29.46,99.82,17.43,77.3,24.72,13.26
0,67.93,86.36,99.01,41.15,64.37,55.44,81.8
3,33.6,57.5,69.58,44.88,62.98,91.34,18.34
0,90.29,25.35,84.3,41.11,61.83,2.96,37.6
2,86.41,73.05,71.12,42.82,99.33,25.22,21.68
0,19.8,8.79,24.3,46.81,27.74,29.01,46.54
3,84.45,99.73,58.86,8.4,82.16,24.29,8.66
2,7.09,43.89,68.51,52.1,33.98,70.45,62.7
1,72.57,5.38,83.5,65.35,84.52,90.41,15.78
5,31.04,30.53,15.43,30.02,46.6,87.5,19.85
2,12.42,13.79,86.65,79.45,73.98,89.13,62.3
1,52.07,4.55,48.32,35.8,92.61,74.69,14.58
2,57.79,6.81,55.68,23.75,67.4,35.05,50.57
4,4.24,47.85,53.15,29.34,18.58,60.59,27.48
4,57.51,69.64,78.39,54.96,77.2,6.94,29.18
2,88.18,72.14,14.63,55.29,90.06,56.12,56.83
1,5.19,55.53,27.66,46.45,86.16,54.22,31.78
4,43.02,11.07,76.31,48.52,20.35,81.24,36.39
3,26.42,84.04,39.81,48.57,78.09,99.56,27.91
4,57.99,3.33,13.75,7.38,4.77,97.41,58.53
1,9.24,62.59,11.5,32.66,10.93,85.29,3.71
2,34.11,22.14,41.4,4.5,52.85,13.98,40.65
3,5.07,36.62,21.12,64.72,77.61,13.92,70.6
0,50.39,84.92,22.89,41.74,83.39,38.45,49.33
0,36.3,10.93,65.27,27.64,5.06,19.4,36.24
5,16.4,1.78,70.83,4.5,48.98,74.84,31.78
5,76.74,58.13,61.1,41.94,76.77,77.78,17.99
4,59.58,1.86,78.85,26.05,53.31,87.42,36.32
3,2.54,50.87,93.93,8.61,51.22,54.66,51.47
4,1.6,3.9,33.54,37.47,96.29,3.12,5.94
0,58.6,17.63,92.73,46.55,91.72,52.45,53.15
1,48.25,81.4,76.18,72.44,75.03,19.12,52.24
2,39.5,2.47,73.82,94.82,75.06,98.85,18.1
3,11.26,60.25,7.98,58.64,99.42,37.03,78.41
5,29.02,9.77,86.44,57.99,33.13,1.42,10.71
5,49.27,51.97,17.21,9.02,44.76,26.48,3.67
4,55.54,31.21,23.54,64.1,0.04,67.29,33.08
4,90.61,19.15,1.28,52.11,45.33,54.75,0.05
3,89.17,14.83,2.13,51.25,17.91,93.95,51.93
3,56.51,73.28,44.55,6.71,97.78,73.87,26.69
2,47.0,31.67,17.84,34.33,68.81,29.69,58.69
0,48.3,78.55,32.81,71.43,84.96,99.79,31.79
5,98.92,51.85,93.38,76.21,41.93,21.94,44.71
3,44.49,30.43,96.97,77.56,83.95,89.01,52.21
4,79.92,56.7,29.32,20.43,73.37,95.54,22.82
2,87.47,32.26,51.72,87.13,29.9,85.02,84.64
3,30.94,90.21,10.65,65.09,57.63,82.24,59.52
2,88.09,4.34,34.59,60.71,70.24,0.36,64.8
0,96.11,62.82,49.63,68.18,1.92,98.16,5.15
5,41.31,52.75,2.92,64.84,21.5,95.2,54.72
3,59.79,77.05,83.94,44.75,66.55,42.44,43.45
3,44.26,47.26,28.3,25.62,36.45,19.5,20.13
5,35.78,89.55,38.55,94.41,27.7,79.86,16.4
1,74.34,4.93,85.2,80.81,26.12,51.08,21.41
2,2.5,31.4,4.28,80.08,44.47,73.63,86.32
2,6.71,97.12,86.75,76.31,3.11,90.89,67.93
2,90.72,70.61,1.47,89.74,37.35,68.76,43.23
5,75.69,98.93,98.7,64.57,41.35,10.61,32.78
4,17.66,82.86,1.29,73.63,10.43,37.4,48.74
4,28.15,96.29,50.17,30.05,37.02,21.03,60.75
1,88.78,63.76,96.62,77.29,38.04,16.0,40.57
4,84.79,8.07,79.09,36.95,64.29,80.35,73.09
3,69.59,7.13,80.74,6.68,51.32,72.36,35.92
1,93.93,66.13,77.06,6.84,31.31,67.86,89.87
0,79.62,4.86,8.14,62.7,32.38,47.92,18.48
4,67.08,36.28,60.3,42.32,59.46,27.43,75.15
3,17.92,58.82,35.28,45.16,14.62,22.83,53.44
5,8.88,12.08,63.59,12.08,30.69,55.43,75.59
0,32.32,60.4,66.56,53.86,46.14,22.96,31.97
0,40.86,82.56,99.34,36.85,55.97,23.69,21.26
1,69.08,31.4,56.46,99.53,21.99,28.36,36.95
2,15.93,88.08,10.97,34.72,27.73,7.9,19.05
0,1.12,53.61,12.48,6.01,20.43,55.71,68.84
3,86.29,89.2,72.16,90.38,68.68,45.3,52.5
1,64.52,11.74,95.3,33.03,31.19,75.76,34.45
2,27.6,69.62,78.81,1.26,68.7,65.32,37.73
1,10.35,60.39,78.01,80.38,92.69,88.0,52.36
5,59.1,10.95,50.4,76.39,57.36,10.24,6.21
5,96.53,21.83,3.75,55.04,18.11,52.96,59.14
0,11.25,12.52,95.09,63.19,1.52,62.55,89.41
2,98.82,36.47,50.87,11.81,40.92,19.77,28.41
5,35.76,93.6,76.42,8.51,17.83,65.69,75.13
4,51.88,31.25,47.79,28.93,38.37,84.44,13.07
3,83.46,23.81,86.41,8.93,99.63,90.02,28.78
3,15.56,60.03,38.86,95.3,51.42,65.45,69.51
2,32.28,65.79,53.08,85.46,3.57,1.54,0.96
2,63.37,22.25,65.74,4.66,56.67,15.12,61.42
1,57.29,73.07,7.21,2.58,10.67,26.65,27.19
0,32.22,77.48,53.82,9.6,85.58,67.75,29.02
2,78.89,30.55,42.64,89.35,81.55,25.85,88.51
1,4.07,31.84,35.5,35.4,77.0,77.41,27.66
2,19.0,60.29,94.06,36.02,44.12,82.82,22.62
0,9.77,8.81,87.7,29.05,78.7,67.01,0.83
5,35.33,42.04,85.97,43.03,78.29,89.63,83.61
0,93.13,53.11,6.26,94.5,41.78,76.71,34.19
1,99.52,27.25,25.47,34.92,7.57,15.57,36.71
3,4.71,60.65,8.17,7.45,40.2,26.18,10.27
1,48.21,58.62,42.49,77.45,37.79,8.05,10.45
2,50.12,22.63,41.28,68.41,29.9,39.2,51.4
3,42.84,50.38,6.27,66.96,32.74,71.32,11.18
4,52.39,57.0,73.28,98.46,36.54,9.59,31.01
5,94.94,42.66,18.83,46.18,83.17,12.73,39.9
1,83.8,56.02,38.68,57.09,78.36,56.95,30.39
2,5.26,0.93,93.31,30.33,12.7,56.87,76.08
1,85.04,97.79,12.75,45.03,39.27,86.69,79.9
4,16.57,71.46,82.88,98.32,78.96,85.73,26.27
4,41.4,93.09,35.32,91.51,7.84,59.17,63.46
2,52.77,96.41,1.99,9.62,65.21,80.26,13.27
0,84.59,30.04,25.8,42.41,37.24,84.06,66.05
3,10.46,47.96,93.67,83.67,18.28,76.5,3.62
4,9.84,97.62,54.74,26.61,80.55,46.78,2.21
1,95.23,91.82,49.74,26.46,60.18,75.35,16.35
2,18.94,63.11,15.92,35.15,41.76,31.83,68.65
0,42.14,46.7,93.65,3.17,16.48,4.33,22.35
4,66.47,19.84,99.69,49.08,42.5,1.0,36.19
5,86.84,16.82,59.05,88.4,84.16,37.26,1.03
2,23.9,41.76,9.27,68.2,71.58,59.79,24.21
2,19.95,73.87,56.08,52.12,6.91,28.61,14.73
3,90.99,18.41,53.18,91.24,66.41,19.67,57.21
1,56.22,97.5,9.98,78.76,61.44,62.93,70.7
5,48.01,94.9,72.1,23.7,34.3,45.57,87.17
3,39.89,56.75,69.61,79.06,27.24,35.62,62.63
4,1.89,43.37,52.04,66.55,6.35,77.16,30.69
4,54.93,41.16,71.51,13.43,8.91,11.18,8.43
5,15.34,43.74,62.35,70.23,82.74,20.08,69.18
1,6.73,39.6,92.58,36.07,80.49,79.26,43.66
4,27.66,4.3,96.75,95.39,58.19,14.45,29.29
3,56.12,44.56,19.72,37.06,56.17,23.78,1.15
3,66.75,84.44,2.07,75.73,49.04,48.06,56.82
0,94.13,72.04,59.16,51.8,81.59,69.17,34.71
0,2.81,91.03,95.51,29.53,3.05,66.81,44.65
0,48.97,81.28,64.88,2.76,63.05,8.73,33.54
0,1.41,95.19,34.58,49.63,95.24,20.91,75.82
1,90.21,27.16,22.34,3.36,10.88,92.91,30.48
5,17.03,20.05,96.0,4.13,41.72,72.77,12.76
0,38.15,29.19,92.41,38.55,28.9,76.22,2.39
1,75.76,95.12,16.72,88.81,50.49,70.3,70.61
4,89.25,39.26,25.55,25.64,15.9,95.78,72.07
4,45.3,66.64,4.16,9.01,8.06,30.61,64.01
3,32.36,28.15,10.8,29.14,51.68,75.87,56.92
1,4.92,36.87,44.77,77.68,11.13,81.02,18.91
5,51.76,44.03,43.42,61.85,46.31,22.08,77.83
2,51.16,61.39,21.33,4.1,28.29,7.56,82.69
5,64.02,68.08,34.2,61.91,97.71,75.33,39.42
4,71.64,44.71,5.81,20.59,48.23,88.93,11.02
3,73.0,10.21,31.65,16.42,84.8,9.4,3.67
3,78.58,12.87,2.28,49.66,24.58,1.11,77.42
3,64.82,65.66,74.55,74.06,13.48,73.12,75.08
4,95.39,81.5,63.03,22.69,32.32,5.37,8.34
3,0.76,50.37,37.47,80.56,18.14,34.6,72.33
1,10.53,26.71,41.04,16.31,38.86,13.69,61.61
1,16.33,42.01,61.69,59.49,79.18,16.22,58.28
2,47.67,9.46,42.07,66.5,94.8,75.07,53.34
3,22.89,77.91,61.96,89.33,61.15,32.14,67.84
0,1.81,35.05,97.95,55.23,94.24,98.65,39.2
5,66.61,59.8,49.98,94.72,94.53,16.59,86.25
0,30.95,33.78,2.21,36.4,71.83,30.87,66.47
2,60.98,96.08,21.02,82.79,35.75,64.73,21.5
2,91.43,73.79,16.03,85.68,70.74,45.68,53.05
2,36.03,3.8,28.3,76.48,53.42,53.3,53.54
2,32.35,76.22,81.81,57.85,80.04,14.1,65.79
5,86.8,22.3,21.27,52.0,96.31,27.08,52.73
4,9.09,66.94,57.18,35.44,78.78,65.98,56.87
1,76.95,43.77,23.37,45.96,50.29,99.8,63.4
2,52.72,29.51,80.83,31.68,86.28,60.61,63.61
3,24.56,79.43,50.76,89.52,33.59,27.32,59.88
3,99.89,34.52,29.04,94.68,29.3,52.21,80.02
4,61.75,57.45,21.82,43.52,75.2,99.63,35.57
1,17.19,47.88,55.47,40.77,29.21,58.76,69.18
3,96.4,49.9,76.2,81.3,75.32,13.13,4.22
0,5.24,71.73,92.69,80.41,96.39,94.61,62.96
2,25.25,36.18,18.5,39.06,23.72,64.73,32.76
2,50.94,77.13,34.91,85.44,88.74,22.24,34.4
1,20.95,94.17,65.01,24.89,83.94,54.11,30.11
0,46.32,97.98,21.27,59.15,18.84,94.05,4.95
4,95.21,97.98,85.87,2.98,58.4,76.34,11.29
1,94.98,57.3,50.35,21.67,88.12,54.82,37.13
2,91.24,77.53,50.27,58.88,0.34,69.88,1.94
1,35.74,47.39,93.5,60.16,73.53,81.51,76.8
2,0.62,55.16,75.28,11.89,13.51,20.53,35.87
0,11.77,80.14,60.61,38.47,30.99,33.04,65.12
5,73.01,47.5,4.4,0.53,57.87,12.51,1.95
3,96.75,56.29,70.73,70.99,59.04,36.09,22.0
1,28.16,20.9,61.43,67.48,45.59,48.44,57.28
1,84.69,33.45,81.46,85.52,9.39,19.62,1.98
5,12.8,58.29,82.37,72.69,9.23,3.1,70.67
2,99.98,88.95,2.63,44.43,63.83,68.65,4.77
1,74.01,89.43,14.61,19.54,3.91,91.64,82.69
3,67.06,83.45,17.78,80.7,37.76,19.8,84.05
3,10.09,35.57,26.17,73.73,10.31,99.06,33.38
4,15.93,17.15,26.92,66.36,32.16,1.88,81.83
3,50.94,6.97,41.38,56.12,3.25,27.78,17.55
5,5.71,38.69,33.29,83.09,15.41,38.57,11.02
3,83.4,3.44,46.96,96.13,77.68,21.12,27.32
0,33.93,79.86,56.27,62.4,56.01,49.53,65.74
5,48.6,11.99,85.07,4.06,39.83,80.48,86.66
1,50.6,34.55,84.89,29.86,57.3,36.7,86.09
3,64.89,96.5,87.1,89.42,94.17,28.78,26.16
1,74.03,38.74,21.8,48.41,11.18,59.6,7.16
1,61.92,55.8,41.84,73.48,20.76,15.05,20.84
1,14.62,44.55,35.03,47.02,6.28,38.29,21.46
4,67.43,48.93,81.09,0.95,45.91,13.54,58.66
2,31.84,52.94,92.05,46.64,31.43,73.01,45.99
0,91.55,0.15,29.4,95.32,84.1,6.4,35.67
1,66.98,88.69,31.11,99.19,42.06,86.14,6.78
2,3.38,70.43,0.13,86.57,60.26,46.85,65.5
5,85.81,87.19,13.22,56.9,42.88,47.55,12.61
4,60.88,50.01,67.93,60.89,46.84,4.46,16.9
0,22.6,21.36,89.37,46.97,58.0,52.9,21.22
3,46.42,16.75,62.41,73.85,59.88,52.94,1.89
0,27.6,27.18,20.96,62.29,46.48,78.77,77.13
3,41.79,81.03,96.61,17.68,98.04,22.98,72.9
5,94.21,61.1,14.58,15.35,2.03,11.1,21.09
3,95.99,53.1,52.4,30.51,93.41,70.19,79.88
